distrito_cod;setor_cod;quadra_cod;lote_cod;unidade_cod;matricula;area_construida_unid;area_edicula;utilizacao;tipo;alinhamento;posicao;estrutura;cobertura;paredes;conservacao;isencao_iptu;isencao_taxas;valor_venal_informado;valor_venal_2020;;inst_sanitaria;inst_eletrica
1;1;7;84;2;;108,2;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;74.375,02;;INT.SIMPL.;EMBUTIDA
1;1;7;104;2;;73;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;81.408,84;;INT.SIMPL.;EMBUTIDA
1;1;7;104;3;;39;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;41.842,98;;INT.SIMPL.;EMBUTIDA
1;1;7;119;2;;124;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;101.560,81;;INT.SIMPL.;EMBUTIDA
1;1;7;122;1;;78,42;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;54.476,77;;INT.SIMPL.;EMBUTIDA
1;1;7;122;2;;80,36;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;57.774,58;;INT.SIMPL.;EMBUTIDA
1;1;7;122;3;;80,36;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;57.774,58;;INT.SIMPL.;EMBUTIDA
1;1;7;140;1;;127;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;173.136,82;;INT.SIMPL.;EMBUTIDA
1;1;7;148;2;;51,69;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;41.051,15;;INT.SIMPL.;EMBUTIDA
1;1;7;148;3;;124,13;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;95.234,96;;INT.SIMPL.;EMBUTIDA
1;1;7;148;4;;69,59;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;56.954,78;;INT.SIMPL.;EMBUTIDA
1;1;7;148;5;;144,64;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;92.913,36;;INT.SIMPL.;EMBUTIDA
1;1;7;183;1;;82,91;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;56.255,96;;INT.SIMPL.;EMBUTIDA
1;1;7;183;2;;91;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;58.610,64;;INT.SIMPL.;EMBUTIDA
1;1;7;183;3;;74;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;47.662,48;;INT.SIMPL.;EMBUTIDA
1;1;7;183;4;;74;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;52.005,06;;INT.SIMPL.;EMBUTIDA
1;1;7;183;5;;91;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;METALICA;LAJE;ALVENARIA;;Tributável;Tributável;;63.950,85;;INT.SIMPL.;EMBUTIDA
1;1;7;183;6;;74;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;47.662,48;;INT.SIMPL.;EMBUTIDA
1;1;7;183;7;;74;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;47.662,48;;INT.SIMPL.;EMBUTIDA
1;1;7;183;8;;91;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;63.950,85;;INT.SIMPL.;EMBUTIDA
1;1;7;183;9;;91;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;63.950,85;;INT.SIMPL.;EMBUTIDA
1;1;7;183;10;;74;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;47.662,48;;INT.SIMPL.;EMBUTIDA
1;1;7;183;11;;74;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;47.662,48;;INT.SIMPL.;EMBUTIDA
1;1;7;183;12;;91;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;63.950,85;;INT.SIMPL.;EMBUTIDA
1;1;7;183;13;;91;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;63.950,85;;INT.SIMPL.;EMBUTIDA
1;1;7;198;1;;192,88;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;242.278,32;;+1 INTERNA;EMBUTIDA
1;1;7;104;1;;199,8;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;260.758,40;;INT.SIMPL.;EMBUTIDA
1;1;7;231;1;;168,21;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;168.134,17;;INT.SIMPL.;EMBUTIDA
1;1;7;235;1;;31,95;0;Residencial;LOJA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;37.341,22;;INT.SIMPL.;EMBUTIDA
1;1;7;247;1;;63,86;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;53.058,89;;INT.SIMPL.;EMBUTIDA
1;1;7;248;1;;240;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;ESPECIAL;ALVENARIA;;Tributável;Tributável;;267.722,13;;+1 INTERNA;EMBUTIDA
1;1;7;249;1;;112;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;ESPECIAL;ALVENARIA;;Tributável;Tributável;;89.798,08;;+1 INTERNA;EMBUTIDA
1;1;7;255;1;;71,32;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;51.244,28;;INT.SIMPL.;EMBUTIDA
1;1;7;260;1;;394,2;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;231.906,98;;INT.SIMPL.;EMBUTIDA
1;1;7;277;1;;56,47;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;31.267,14;;INT.SIMPL.;EMBUTIDA
1;1;8;99;1;;2.082,00;0;Hotelaria;INDUSTRIA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;2.391.776,63;;+1 INTERNA;EMBUTIDA
1;1;8;99;2;;202;0;Comercial;ESPECIAL;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;270.378,85;;+1 INTERNA;EMBUTIDA
1;1;8;99;3;;50;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;66.927,72;;INT.SIMPL.;EMBUTIDA
1;1;8;110;1;;74,5;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;50.945,89;;INT.SIMPL.;EMBUTIDA
1;1;8;110;2;;31,62;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;21.621,08;;INT.COMPL.;EMBUTIDA
1;1;8;110;3;;36,51;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;24.966,86;;INT.COMPL.;EMBUTIDA
1;1;8;110;4;;29,78;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;20.367,10;;INT.COMPL.;EMBUTIDA
1;1;8;110;5;;63;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;43.084,70;;INT.COMPL.;EMBUTIDA
1;1;8;110;6;;91,23;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;64.594,56;;INT.COMPL.;EMBUTIDA
1;1;8;110;7;;68,89;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;48.780,57;;INT.COMPL.;EMBUTIDA
1;1;8;110;8;;49,01;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;31.825,85;;INT.COMPL.;EMBUTIDA
1;1;8;110;9;;46,44;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;30.159,94;;INT.COMPL.;EMBUTIDA
1;1;8;110;10;;85,68;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;60.670,02;;INT.COMPL.;EMBUTIDA
1;1;8;110;11;;68,89;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;48.780,57;;INT.COMPL.;EMBUTIDA
1;1;8;110;12;;49,01;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;31.825,85;;INT.COMPL.;EMBUTIDA
1;1;8;110;13;;46,44;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;30.159,94;;INT.COMPL.;EMBUTIDA
1;1;8;110;14;;85,68;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;60.670,02;;INT.COMPL.;EMBUTIDA
1;1;8;110;15;;164,67;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;116.600,63;;+1 INTERNA;EMBUTIDA
1;1;8;110;16;;49,01;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;31.825,85;;INT.COMPL.;EMBUTIDA
1;1;8;110;17;;46,44;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;30.159,94;;INT.COMPL.;EMBUTIDA
1;1;8;121;1;;219,09;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;154.339,76;;INT.SIMPL.;EMBUTIDA
1;1;8;121;2;;108,67;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;79.188,02;;INT.COMPL.;EMBUTIDA
1;1;8;121;3;;123,91;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;83.019,80;;INT.COMPL.;EMBUTIDA
1;1;8;121;4;;108,67;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;79.188,02;;INT.COMPL.;EMBUTIDA
1;1;8;121;5;;125,24;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;83.913,00;;INT.COMPL.;EMBUTIDA
1;1;8;121;6;;117,56;0;Comercial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;85.661,66;;+1 INTERNA;EMBUTIDA
1;1;8;164;1;;185;0;Comercial;LOJA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;120.384,89;;+1 INTERNA;EMBUTIDA
1;1;8;164;3;;59,24;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;38.549,12;;INT.SIMPL.;EMBUTIDA
1;1;8;164;4;;77;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;50.102,17;;INT.SIMPL.;EMBUTIDA
1;1;8;164;5;;53;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;32.663,61;;+1 INTERNA;EMBUTIDA
1;1;8;164;6;;54;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;36.447,07;;+1 INTERNA;EMBUTIDA
1;1;8;164;7;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;8;;40;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.997,14;;+1 INTERNA;EMBUTIDA
1;1;8;164;9;;40;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.997,14;;+1 INTERNA;EMBUTIDA
1;1;8;164;10;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;11;;40;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;24.649,80;;+1 INTERNA;EMBUTIDA
1;1;8;164;12;;53;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;32.663,61;;+1 INTERNA;EMBUTIDA
1;1;8;164;13;;54;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;36.447,07;;+1 INTERNA;EMBUTIDA
1;1;8;164;14;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;15;;40;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.997,14;;+1 INTERNA;EMBUTIDA
1;1;8;164;16;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;17;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;18;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;19;;53;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;32.663,61;;+1 INTERNA;EMBUTIDA
1;1;8;164;20;;54;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;36.447,07;;+1 INTERNA;EMBUTIDA
1;1;8;164;21;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;22;;40;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.997,14;;+1 INTERNA;EMBUTIDA
1;1;8;164;23;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;24;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;25;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;26;;54;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;33.278,16;;+1 INTERNA;EMBUTIDA
1;1;8;164;27;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;28;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;29;;40;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.997,14;;+1 INTERNA;EMBUTIDA
1;1;8;164;30;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;31;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;32;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;33;;53;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;32.663,61;;+1 INTERNA;EMBUTIDA
1;1;8;164;34;;54;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;36.447,07;;+1 INTERNA;EMBUTIDA
1;1;8;164;35;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;36;;40;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.997,14;;+1 INTERNA;EMBUTIDA
1;1;8;164;37;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;38;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;39;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;40;;53;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;32.663,61;;+1 INTERNA;EMBUTIDA
1;1;8;164;41;;54;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;36.447,07;;+1 INTERNA;EMBUTIDA
1;1;8;164;42;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;43;;40;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.997,14;;+1 INTERNA;EMBUTIDA
1;1;8;164;44;;42;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.349,78;;+1 INTERNA;EMBUTIDA
1;1;8;164;45;;47;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.963,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;46;;40;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;24.649,80;;+1 INTERNA;EMBUTIDA
1;1;8;164;47;;52;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;32.049,05;;+1 INTERNA;EMBUTIDA
1;1;8;164;48;;61;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;41.172,04;;+1 INTERNA;EMBUTIDA
1;1;8;164;49;;48;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;32.395,34;;+1 INTERNA;EMBUTIDA
1;1;8;164;50;;56;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;37.799,71;;+1 INTERNA;EMBUTIDA
1;1;8;164;51;;50;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;33.747,97;;+1 INTERNA;EMBUTIDA
1;1;8;164;52;;49;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;30.199,25;;+1 INTERNA;EMBUTIDA
1;1;8;164;53;;45;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;27.734,88;;+1 INTERNA;EMBUTIDA
1;1;8;208;1;;439;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;325.557,70;;+1 INTERNA;EMBUTIDA
1;1;8;208;2;;44;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;31.053,02;;INT.SIMPL.;EMBUTIDA
1;1;8;208;3;;66;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;46.579,51;;INT.SIMPL.;EMBUTIDA
1;1;8;208;4;;44;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;31.053,02;;INT.SIMPL.;EMBUTIDA
1;1;8;208;5;;68;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;48.083,79;;INT.SIMPL.;EMBUTIDA
1;1;8;208;6;;92;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;70.453,43;;INT.SIMPL.;EMBUTIDA
1;1;8;208;7;;115;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;88.072,96;;INT.SIMPL.;EMBUTIDA
1;1;8;208;8;;120;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;91.901,95;;INT.SIMPL.;EMBUTIDA
1;1;8;208;9;;68;0;Residencial;APARTAMENTO;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;48.083,79;;INT.SIMPL.;EMBUTIDA
1;1;8;208;10;;108;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;82.712,38;;INT.SIMPL.;EMBUTIDA
1;1;8;208;11;;76;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;58.200,67;;INT.SIMPL.;EMBUTIDA
1;1;8;208;12;;114;0;Residencial;APARTAMENTO;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;87.307,16;;INT.SIMPL.;EMBUTIDA
1;1;9;61;1;;40;0;Comercial;ESPECIAL;FRENTE;GEMINADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;40.054,60;;INT.SIMPL.;EMBUTIDA
1;1;9;61;2;;40;0;Comercial;LOJA;FRENTE;GEMINADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;40.054,60;;INT.SIMPL.;EMBUTIDA
1;1;9;61;3;;1.190,00;0;Serv. Público;ESPECIAL;FRENTE;GEMINADA;ALVENARIA;LAJE;ALVENARIA;;Isento;Isento;;871.052,24;;INT.SIMPL.;EMBUTIDA
1;1;9;61;4;;840;0;Comercial;INDUSTRIA;FRENTE;CONJUGADA;ALVENARIA;LAJE;ALVENARIA;;Isento;Tributável;;681.758,44;;INT.SIMPL.;EMBUTIDA
1;1;9;61;5;;60;0;Comercial;LOJA;FRENTE;CONJUGADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;60.081,90;;INT.SIMPL.;EMBUTIDA
1;1;9;61;6;;60;0;Comercial;LOJA;FRENTE;GEMINADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;57.688,63;;INT.SIMPL.;EMBUTIDA
1;1;9;61;7;;84;0;Comercial;LOJA;FRENTE;GEMINADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;84.112,19;;INT.SIMPL.;EMBUTIDA
1;1;9;61;8;;40;0;Comercial;LOJA;FRENTE;GEMINADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;42.555,04;;INT.SIMPL.;EMBUTIDA
1;1;9;61;9;;40;0;Comercial;LOJA;FRENTE;GEMINADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;42.555,04;;INT.SIMPL.;EMBUTIDA
1;1;9;93;1;;127;0;Residencial;CASA;FRENTE;GEMINADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;67.498,73;;INT.SIMPL.;APARENTE
1;1;9;93;2;;132;0;Residencial;CASA;FRENTE;GEMINADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;76.124,99;;INT.SIMPL.;EMBUTIDA
1;1;9;93;3;;96;0;Residencial;CASA;FRENTE;GEMINADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;55.360,26;;INT.SIMPL.;EMBUTIDA
1;1;9;93;4;;132;0;Comercial;LOJA;FRENTE;GEMINADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;120.003,34;;INT.COMPL.;EMBUTIDA
